neighbourhood_code,heat_source_code,heat_source_name,distance_in_m
BU03560800,LTHP0001,overal LT-warmte,43274.58667621506
BU03561000,LTHP0001,overal LT-warmte,43529.055822026436
BU03561200,LTHP0001,overal LT-warmte,42577.24063751377
BU03561400,LTHP0001,overal LT-warmte,43476.65971820142
BU03562400,LTHP0001,overal LT-warmte,42802.66300132808
BU04730102,LTHP0001,overal LT-warmte,45283.89344745916
BU04820502,LTHP0001,overal LT-warmte,19936.334971191336
BU04891735,LTHP0001,overal LT-warmte,13895.311558591899
BU04895080,LTHP0001,overal LT-warmte,15962.632265548167
BU04895083,LTHP0001,overal LT-warmte,13416.989438189456
BU05020770,LTHP0001,overal LT-warmte,7573.175530923125
BU05020771,LTHP0001,overal LT-warmte,8180.693506292279
BU05020772,LTHP0001,overal LT-warmte,7851.624290430977
BU05020773,LTHP0001,overal LT-warmte,8003.875791505302
BU05020775,LTHP0001,overal LT-warmte,8401.038248864119
BU05020776,LTHP0001,overal LT-warmte,8578.336008757306
BU05020777,LTHP0001,overal LT-warmte,8879.316718302212
BU05020778,LTHP0001,overal LT-warmte,9066.549715400779
BU05020779,LTHP0001,overal LT-warmte,9225.872685057691
BU05020881,LTHP0001,overal LT-warmte,7232.81846195325
BU05020884,LTHP0001,overal LT-warmte,8027.5681745135535
BU05020886,LTHP0001,overal LT-warmte,8024.181409844866
BU05020887,LTHP0001,overal LT-warmte,8480.646456592545
BU05020888,LTHP0001,overal LT-warmte,8808.514433185685
BU05020889,LTHP0001,overal LT-warmte,8414.184229659917
BU05020991,LTHP0001,overal LT-warmte,8172.631362604807
BU05020992,LTHP0001,overal LT-warmte,8455.112577827713
BU05020993,LTHP0001,overal LT-warmte,8623.413482570817
BU05031406,LTHP0001,overal LT-warmte,10364.457732404835
BU05031601,LTHP0001,overal LT-warmte,9005.626196617592
BU05051904,LTHP0001,overal LT-warmte,23201.988262586663
BU05059801,LTHP0001,overal LT-warmte,26679.515429967876
BU05180170,LTHP0001,overal LT-warmte,19356.28568544133
BU05184002,LTHP0001,overal LT-warmte,13873.263642976925
BU05184107,LTHP0001,overal LT-warmte,10687.656345684754
BU05184208,LTHP0001,overal LT-warmte,10875.836765337428
BU05184212,LTHP0001,overal LT-warmte,10301.646271036167
BU05184214,LTHP0001,overal LT-warmte,9574.8486181362
BU05184215,LTHP0001,overal LT-warmte,8752.599085157653
BU05971100,LTHP0001,overal LT-warmte,14117.135475337414
BU05990110,LTHP0001,overal LT-warmte,6122.575869484325
BU05990113,LTHP0001,overal LT-warmte,5326.633678814319
BU05990329,LTHP0001,overal LT-warmte,7720.203157812926
BU05990845,LTHP0001,overal LT-warmte,8302.191209068564
BU05991017,LTHP0001,overal LT-warmte,7486.992975358952
BU05991466,LTHP0001,overal LT-warmte,7274.953457638328
BU05991467,LTHP0001,overal LT-warmte,7173.937314706397
BU05991468,LTHP0001,overal LT-warmte,8478.756017448506
BU05991926,LTHP0001,overal LT-warmte,7681.89331298171
BU05992540,LTHP0001,overal LT-warmte,7863.77706965503
BU05992705,LTHP0001,overal LT-warmte,18020.840411796773
BU06060101,LTHP0001,overal LT-warmte,7265.682234867341
BU06100109,LTHP0001,overal LT-warmte,26151.389093451187
BU06420202,LTHP0001,overal LT-warmte,21738.32660688862
BU06420401,LTHP0001,overal LT-warmte,20313.0151193378
BU06420907,LTHP0001,overal LT-warmte,16968.318994698977
BU07180403,LTHP0001,overal LT-warmte,83912.81753937341
BU07360106,LTHP0001,overal LT-warmte,37010.136692093336
BU16211321,LTHP0001,overal LT-warmte,2440.3832330824157
BU16211331,LTHP0001,overal LT-warmte,2608.722869280611
BU17830421,LTHP0001,overal LT-warmte,22654.125517718836
BU18920107,LTHP0001,overal LT-warmte,11733.39063552188
BU18920310,LTHP0001,overal LT-warmte,14403.692729378025
BU19260225,LTHP0001,overal LT-warmte,9843.795613391416
BU19301003,LTHP0001,overal LT-warmte,15917.81395335094
BU19301506,LTHP0001,overal LT-warmte,17438.9685299979
BU19781703,LTHP0001,overal LT-warmte,34112.46834010997
BU03212058,LTHP0001,overal LT-warmte,47289.49030547477
BU05031300,LTHP0001,overal LT-warmte,9882.326387426041
BU19300603,LTHP0001,overal LT-warmte,16439.406647564527
BU05130903,LTHP0001,overal LT-warmte,15394.645445436085
BU06220505,LTHP0001,overal LT-warmte,9087.94738300739
BU05184110,LTHP0001,overal LT-warmte,11078.777961250167
BU03212060,LTHP0001,overal LT-warmte,46867.051044842956
BU03400102,LTHP0001,overal LT-warmte,76810.3617402339
BU05121300,LTHP0001,overal LT-warmte,40682.69181987013
BU05183131,LTHP0001,overal LT-warmte,16504.255084693963
BU03130011,LTHP0001,overal LT-warmte,69498.35237600408
BU18920211,LTHP0001,overal LT-warmte,9756.984889937623
BU19260109,LTHP0001,overal LT-warmte,4100.173934460892
BU18920311,LTHP0001,overal LT-warmte,13464.35141498636
BU07150404,LTHP0001,overal LT-warmte,86702.0063557007
BU05051917,LTHP0001,overal LT-warmte,25629.844217472408
BU03440953,LTHP0001,overal LT-warmte,43780.27940842071
BU16212741,LTHP0001,overal LT-warmte,2519.295243167923
BU19260108,LTHP0001,overal LT-warmte,3611.4840085995384
BU16213261,LTHP0001,overal LT-warmte,6688.081022786537
BU07180603,LTHP0001,overal LT-warmte,82330.11214692952
BU03211238,LTHP0001,overal LT-warmte,48783.20187457803
BU05182762,LTHP0001,overal LT-warmte,14664.701898499452
BU05130904,LTHP0001,overal LT-warmte,15044.481058521711
BU07030102,LTHP0001,overal LT-warmte,66135.45444686222
BU03212062,LTHP0001,overal LT-warmte,49655.91253859897
BU05020885,LTHP0001,overal LT-warmte,8293.708214779283
BU06270204,LTHP0001,overal LT-warmte,13930.609687464987
BU05183135,LTHP0001,overal LT-warmte,15970.73878890865
BU04895071,LTHP0001,overal LT-warmte,12555.584727940975
BU05182054,LTHP0001,overal LT-warmte,17424.37521402429
BU04895084,LTHP0001,overal LT-warmte,12807.813360802076
BU03072507,LTHP0001,overal LT-warmte,69290.45686870391
BU05300902,LTHP0001,overal LT-warmte,28727.852478529287
BU05051914,LTHP0001,overal LT-warmte,25396.282258015555
BU05050910,LTHP0001,overal LT-warmte,26072.95298951013
BU16212851,LTHP0001,overal LT-warmte,1867.6842882983894
BU17830160,LTHP0001,overal LT-warmte,17998.387935508494
BU03530016,LTHP0001,overal LT-warmte,39941.88823055731
BU19301004,LTHP0001,overal LT-warmte,16048.77821539231
BU03960605,LTHP0001,overal LT-warmte,61572.6004712626
BU04730402,LTHP0001,overal LT-warmte,42873.96741152354
BU05020994,LTHP0001,overal LT-warmte,8771.692254816717
BU05031105,LTHP0001,overal LT-warmte,8324.356308287155
BU16211411,LTHP0001,overal LT-warmte,1622.9122253185412
BU06030111,LTHP0001,overal LT-warmte,12976.579138519266
BU05183825,LTHP0001,overal LT-warmte,13669.14978742607
BU03070401,LTHP0001,overal LT-warmte,66218.24581924285
BU03073001,LTHP0001,overal LT-warmte,69917.46419875113
BU03072506,LTHP0001,overal LT-warmte,71023.52390758274
BU03072502,LTHP0001,overal LT-warmte,69395.99393279839
BU03550508,LTHP0001,overal LT-warmte,57693.40497555431
BU06031064,LTHP0001,overal LT-warmte,10897.970147239172
BU03072709,LTHP0001,overal LT-warmte,65846.05081850341
BU17830159,LTHP0001,overal LT-warmte,17147.12034433691
BU03070503,LTHP0001,overal LT-warmte,64797.958429665676
BU06030391,LTHP0001,overal LT-warmte,11846.582814484285
BU04893050,LTHP0001,overal LT-warmte,12420.674887150311
BU05990531,LTHP0001,overal LT-warmte,4050.429049632923
BU03440931,LTHP0001,overal LT-warmte,43632.812710943224
BU19700007,LTHP0001,overal LT-warmte,181162.40859515723
BU19610208,LTHP0001,overal LT-warmte,45432.60499374178
BU03070307,LTHP0001,overal LT-warmte,65708.785271097
BU03440952,LTHP0001,overal LT-warmte,42653.80719888681
BU03751002,LTHP0001,overal LT-warmte,59026.25679852861
BU19161101,LTHP0001,overal LT-warmte,14220.094779540605
BU05121500,LTHP0001,overal LT-warmte,38685.18390238089
BU19260232,LTHP0001,overal LT-warmte,9447.776374444302
BU06320204,LTHP0001,overal LT-warmte,30591.641916504508
BU05180479,LTHP0001,overal LT-warmte,16479.34390854042
BU05181953,LTHP0001,overal LT-warmte,17936.11863982657
BU05990532,LTHP0001,overal LT-warmte,4657.966060405979
BU05181143,LTHP0001,overal LT-warmte,17502.504490135485
BU06420106,LTHP0001,overal LT-warmte,20989.33888160284
BU05182666,LTHP0001,overal LT-warmte,15103.602503363743
BU05182812,LTHP0001,overal LT-warmte,16110.837222032693
BU05051009,LTHP0001,overal LT-warmte,24741.108762275682
BU05182055,LTHP0001,overal LT-warmte,17166.33481039433
BU06030431,LTHP0001,overal LT-warmte,13248.895758445897
BU16212823,LTHP0001,overal LT-warmte,424.34803369306354
BU05182144,LTHP0001,overal LT-warmte,17134.58465242299
BU06031082,LTHP0001,overal LT-warmte,11098.47581938246
BU05050606,LTHP0001,overal LT-warmte,25676.05927280885
BU03450105,LTHP0001,overal LT-warmte,77062.55689692289
BU03100303,LTHP0001,overal LT-warmte,53001.41141036769
BU05050602,LTHP0001,overal LT-warmte,23137.865946089052
BU03073103,LTHP0001,overal LT-warmte,70161.49686816722
BU05183824,LTHP0001,overal LT-warmte,13712.141207274059
BU05180448,LTHP0001,overal LT-warmte,16508.56453718946
BU06420708,LTHP0001,overal LT-warmte,19170.495851902673
BU03072901,LTHP0001,overal LT-warmte,70716.52069292747
BU05184211,LTHP0001,overal LT-warmte,10338.335789337401
BU05120800,LTHP0001,overal LT-warmte,37188.05876834704
BU05130505,LTHP0001,overal LT-warmte,19443.67481703509
BU05183130,LTHP0001,overal LT-warmte,16562.346293840026
BU05181983,LTHP0001,overal LT-warmte,17429.086993610308
BU04893164,LTHP0001,overal LT-warmte,14790.789837622513
BU06060308,LTHP0001,overal LT-warmte,8815.048405764333
BU17830480,LTHP0001,overal LT-warmte,19549.78855073033
BU03960202,LTHP0001,overal LT-warmte,62414.201339437896
BU03830421,LTHP0001,overal LT-warmte,66303.74528980508
BU16213353,LTHP0001,overal LT-warmte,8938.838087622786
BU03530009,LTHP0001,overal LT-warmte,40192.88816899474
BU19161100,LTHP0001,overal LT-warmte,13836.467522669636
BU19010312,LTHP0001,overal LT-warmte,24129.729673522823
BU06060302,LTHP0001,overal LT-warmte,8458.633351002409
BU03561800,LTHP0001,overal LT-warmte,45066.75876167954
BU06060106,LTHP0001,overal LT-warmte,7045.29608844867
BU06100101,LTHP0001,overal LT-warmte,24713.38223726829
BU05031200,LTHP0001,overal LT-warmte,9581.023129810701
BU05181252,LTHP0001,overal LT-warmte,17953.576516651254
BU17830612,LTHP0001,overal LT-warmte,12870.161676540389
BU05560404,LTHP0001,overal LT-warmte,16673.22794143276
BU06060301,LTHP0001,overal LT-warmte,8677.381286427339
BU16212311,LTHP0001,overal LT-warmte,3457.7918072124694
BU06420309,LTHP0001,overal LT-warmte,19632.673140236468
BU03770004,LTHP0001,overal LT-warmte,51000.11037810009
BU03070100,LTHP0001,overal LT-warmte,66692.44936390253
BU05181251,LTHP0001,overal LT-warmte,18213.722064721384
BU03440123,LTHP0001,overal LT-warmte,45330.96741117865
BU03621201,LTHP0001,overal LT-warmte,41734.556045596124
BU05020882,LTHP0001,overal LT-warmte,7563.282677896132
BU03440611,LTHP0001,overal LT-warmte,47025.77817459353
BU03212061,LTHP0001,overal LT-warmte,47963.52499732654
BU05991571,LTHP0001,overal LT-warmte,8739.409216269634
BU05020883,LTHP0001,overal LT-warmte,7739.498386639386
BU05184317,LTHP0001,overal LT-warmte,11648.770007956586
BU03440414,LTHP0001,overal LT-warmte,47329.97187764645
BU03440231,LTHP0001,overal LT-warmte,45423.072742521304
BU05990324,LTHP0001,overal LT-warmte,6224.453996668298
BU16212144,LTHP0001,overal LT-warmte,2655.2302398304014
BU06870309,LTHP0001,overal LT-warmte,78928.65224108967
BU03510006,LTHP0001,overal LT-warmte,67554.16389554634
BU17830256,LTHP0001,overal LT-warmte,16435.848141427054
BU03212063,LTHP0001,overal LT-warmte,49722.17492970313
BU05032802,LTHP0001,overal LT-warmte,7287.376062774923
BU06320305,LTHP0001,overal LT-warmte,33371.05536241189
BU05180907,LTHP0001,overal LT-warmte,18738.31715893809
BU03440531,LTHP0001,overal LT-warmte,48277.203949306444
BU05990119,LTHP0001,overal LT-warmte,6719.677963211265
BU03070501,LTHP0001,overal LT-warmte,63194.02732670111
BU05990325,LTHP0001,overal LT-warmte,6129.081136802189
BU05990661,LTHP0001,overal LT-warmte,3128.443157092318
BU06420502,LTHP0001,overal LT-warmte,20582.372262548528
BU04895082,LTHP0001,overal LT-warmte,13854.995486664198
BU06370600,LTHP0001,overal LT-warmte,10379.148731236804
BU06320301,LTHP0001,overal LT-warmte,31424.3749663576
BU06060107,LTHP0001,overal LT-warmte,7364.416816331214
BU05990516,LTHP0001,overal LT-warmte,4972.926527839483
BU05181785,LTHP0001,overal LT-warmte,16882.286969857712
BU05180908,LTHP0001,overal LT-warmte,18981.37729860214
BU19781704,LTHP0001,overal LT-warmte,34336.1462695272
BU03440411,LTHP0001,overal LT-warmte,47102.78347736161
BU06640779,LTHP0001,overal LT-warmte,68322.84992789009
BU05990534,LTHP0001,overal LT-warmte,3846.557840760687
BU07180507,LTHP0001,overal LT-warmte,81072.87482155804
BU03440612,LTHP0001,overal LT-warmte,46707.99588953245
BU05990327,LTHP0001,overal LT-warmte,6680.108843176096
BU05031304,LTHP0001,overal LT-warmte,9133.801026513327
BU05990320,LTHP0001,overal LT-warmte,7318.481081464694
BU03440623,LTHP0001,overal LT-warmte,47321.76816194594
BU06220303,LTHP0001,overal LT-warmte,13476.805528855
BU05991572,LTHP0001,overal LT-warmte,9362.864154993336
BU06031084,LTHP0001,overal LT-warmte,10323.89184285778
BU19610503,LTHP0001,overal LT-warmte,34510.693583478256
BU05180701,LTHP0001,overal LT-warmte,19817.754359590243
BU03960503,LTHP0001,overal LT-warmte,62344.231287443356
BU05990118,LTHP0001,overal LT-warmte,7318.257041619264
BU17830351,LTHP0001,overal LT-warmte,16620.777166788655
BU05050107,LTHP0001,overal LT-warmte,22457.460351502774
BU05121000,LTHP0001,overal LT-warmte,35826.33219568439
BU19041201,LTHP0001,overal LT-warmte,42520.92970633133
BU05180477,LTHP0001,overal LT-warmte,17473.649777168826
BU16760007,LTHP0001,overal LT-warmte,51716.401387185375
BU17830407,LTHP0001,overal LT-warmte,20479.530988313472
BU05990323,LTHP0001,overal LT-warmte,6405.909633255572
BU05182245,LTHP0001,overal LT-warmte,16863.789527891146
BU19161002,LTHP0001,overal LT-warmte,14062.15520364144
BU17830713,LTHP0001,overal LT-warmte,14221.223467607702
BU05300300,LTHP0001,overal LT-warmte,27899.129555829386
BU19040104,LTHP0001,overal LT-warmte,44246.97207212754
BU19260106,LTHP0001,overal LT-warmte,4076.975979328906
BU04370007,LTHP0001,overal LT-warmte,49254.137791563095
BU06030222,LTHP0001,overal LT-warmte,12192.709784185172
BU05183638,LTHP0001,overal LT-warmte,14596.545030717198
BU19630051,LTHP0001,overal LT-warmte,17778.490863780004
BU19040208,LTHP0001,overal LT-warmte,42360.98382957396
BU03440625,LTHP0001,overal LT-warmte,47013.117978580274
BU05183284,LTHP0001,overal LT-warmte,16611.250444306635
BU05031305,LTHP0001,overal LT-warmte,8844.143951986982
BU17830702,LTHP0001,overal LT-warmte,16485.53234240532
BU17830904,LTHP0001,overal LT-warmte,17249.56370145202
BU03440415,LTHP0001,overal LT-warmte,47577.116063321635
BU05050103,LTHP0001,overal LT-warmte,22087.929092820697
BU05050306,LTHP0001,overal LT-warmte,22998.16026076429
BU03070502,LTHP0001,overal LT-warmte,62306.47582168739
BU05050509,LTHP0001,overal LT-warmte,24351.130235426743
BU05031303,LTHP0001,overal LT-warmte,9150.415890555942
BU03440626,LTHP0001,overal LT-warmte,47268.703455669405
BU16212633,LTHP0001,overal LT-warmte,2106.937377978645
BU05991082,LTHP0001,overal LT-warmte,9137.832431562925
BU05991578,LTHP0001,overal LT-warmte,10489.825138052272
BU05990515,LTHP0001,overal LT-warmte,4797.088472902537
BU05031104,LTHP0001,overal LT-warmte,8405.996401327367
BU03441011,LTHP0001,overal LT-warmte,41324.269482562406
BU03440951,LTHP0001,overal LT-warmte,42884.35180951921
BU05050201,LTHP0001,overal LT-warmte,22722.023464946706
BU03070306,LTHP0001,overal LT-warmte,65926.4055074296
BU03170216,LTHP0001,overal LT-warmte,60132.22380448943
BU03530014,LTHP0001,overal LT-warmte,41307.47162629639
BU17830161,LTHP0001,overal LT-warmte,18356.626026212234
BU03440624,LTHP0001,overal LT-warmte,46754.40446039012
BU19260351,LTHP0001,overal LT-warmte,5276.513689472277
BU03440232,LTHP0001,overal LT-warmte,45257.270582770216
BU06060103,LTHP0001,overal LT-warmte,7068.710456213996
BU16212121,LTHP0001,overal LT-warmte,2730.3211973911507
BU03440511,LTHP0001,overal LT-warmte,47710.737106342385
BU05990322,LTHP0001,overal LT-warmte,6765.3061277096285
BU06220102,LTHP0001,overal LT-warmte,11352.689720522661
BU16950509,LTHP0001,overal LT-warmte,66714.90069124526
BU06060304,LTHP0001,overal LT-warmte,8178.1728558792165
BU05031604,LTHP0001,overal LT-warmte,6901.68119309749
BU05182347,LTHP0001,overal LT-warmte,16701.731515456624
BU05051004,LTHP0001,overal LT-warmte,26457.279505333652
BU03440433,LTHP0001,overal LT-warmte,47907.26692164419
BU16211231,LTHP0001,overal LT-warmte,3504.0080999060483
BU05031102,LTHP0001,overal LT-warmte,8894.516138390936
BU05181250,LTHP0001,overal LT-warmte,18333.600494713526
BU05991081,LTHP0001,overal LT-warmte,9082.96304340683
BU19160700,LTHP0001,overal LT-warmte,13406.62385454727
BU06320103,LTHP0001,overal LT-warmte,31070.900659953353
BU03440622,LTHP0001,overal LT-warmte,47124.21025910218
BU05050100,LTHP0001,overal LT-warmte,21960.516836611012
BU16212321,LTHP0001,overal LT-warmte,2985.3730504779137
BU03550405,LTHP0001,overal LT-warmte,57959.896464961384
BU05990455,LTHP0001,overal LT-warmte,2712.174814889362
BU19301001,LTHP0001,overal LT-warmte,15709.520680285279
BU03440122,LTHP0001,overal LT-warmte,45418.597212965586
BU03440532,LTHP0001,overal LT-warmte,48315.416163229915
BU05051902,LTHP0001,overal LT-warmte,22544.680138639393
BU05180703,LTHP0001,overal LT-warmte,19973.481723360914
BU03071706,LTHP0001,overal LT-warmte,64855.20773462517
BU06060701,LTHP0001,overal LT-warmte,7777.546432780515
BU03450405,LTHP0001,overal LT-warmte,75872.70117650446
BU03620502,LTHP0001,overal LT-warmte,47825.46268904018
BU05020223,LTHP0001,overal LT-warmte,9149.694483667225
BU19160801,LTHP0001,overal LT-warmte,14310.073456703878
BU06370904,LTHP0001,overal LT-warmte,10576.324500650453
BU05020666,LTHP0001,overal LT-warmte,8234.522273127619
BU06130313,LTHP0001,overal LT-warmte,13932.336635858124
BU05031208,LTHP0001,overal LT-warmte,7403.74374744409
BU05180271,LTHP0001,overal LT-warmte,19609.754768358995
BU05991088,LTHP0001,overal LT-warmte,6814.913386604087
BU05031108,LTHP0001,overal LT-warmte,8130.819377436137
BU05121600,LTHP0001,overal LT-warmte,37165.28001268066
BU03750004,LTHP0001,overal LT-warmte,58666.24812726918
BU06370802,LTHP0001,overal LT-warmte,10487.573937092682
BU19301601,LTHP0001,overal LT-warmte,17445.53166043372
BU05990112,LTHP0001,overal LT-warmte,6017.685336300609
BU05991574,LTHP0001,overal LT-warmte,9007.448837625954
BU05050104,LTHP0001,overal LT-warmte,22016.778923706115
BU05051907,LTHP0001,overal LT-warmte,22779.214553783397
BU07180102,LTHP0001,overal LT-warmte,85056.1575015132
BU05050403,LTHP0001,overal LT-warmte,23602.739403541877
BU03440224,LTHP0001,overal LT-warmte,45620.17180936134
BU03420705,LTHP0001,overal LT-warmte,58617.43894046733
BU05181893,LTHP0001,overal LT-warmte,18529.173606771754
BU03440432,LTHP0001,overal LT-warmte,48231.83147520928
BU06060203,LTHP0001,overal LT-warmte,7938.497863862459
BU05180704,LTHP0001,overal LT-warmte,19321.963137607545
BU03440512,LTHP0001,overal LT-warmte,47852.038049411174
BU19240307,LTHP0001,overal LT-warmte,31384.908965922154
BU05130101,LTHP0001,overal LT-warmte,17584.535669655488
BU05183826,LTHP0001,overal LT-warmte,13577.341768058592
BU05180546,LTHP0001,overal LT-warmte,17354.805615504105
BU05183536,LTHP0001,overal LT-warmte,15447.480611550993
BU03440131,LTHP0001,overal LT-warmte,45194.5114289285
BU05032200,LTHP0001,overal LT-warmte,8631.413136030253
BU06030221,LTHP0001,overal LT-warmte,12900.376776791454
BU03440223,LTHP0001,overal LT-warmte,45870.283615845765
BU18920308,LTHP0001,overal LT-warmte,14377.167116704857
BU05032406,LTHP0001,overal LT-warmte,7742.428051859852
BU19610201,LTHP0001,overal LT-warmte,43691.56178848857
BU06030112,LTHP0001,overal LT-warmte,12539.88287428879
BU05180478,LTHP0001,overal LT-warmte,16939.40616748356
BU03070107,LTHP0001,overal LT-warmte,66355.66264072138
BU05050501,LTHP0001,overal LT-warmte,23422.859814443247
BU05020441,LTHP0001,overal LT-warmte,10189.228180794473
BU05020551,LTHP0001,overal LT-warmte,9724.21560772861
BU06420110,LTHP0001,overal LT-warmte,21343.45492761734
BU06420509,LTHP0001,overal LT-warmte,21509.03228707428
BU06420513,LTHP0001,overal LT-warmte,20845.174416543476
BU06420601,LTHP0001,overal LT-warmte,20833.64430490365
BU18920410,LTHP0001,overal LT-warmte,9979.206634167187
BU19160600,LTHP0001,overal LT-warmte,14229.22026968812
BU19160602,LTHP0001,overal LT-warmte,14336.359296321869
BU05020552,LTHP0001,overal LT-warmte,9887.431032636257
BU05032505,LTHP0001,overal LT-warmte,8454.987110385739
BU03440521,LTHP0001,overal LT-warmte,47478.85113378339
BU05032404,LTHP0001,overal LT-warmte,8103.616013798815
BU06420603,LTHP0001,overal LT-warmte,20454.923423126027
BU07150403,LTHP0001,overal LT-warmte,85794.84939205424
BU19040116,LTHP0001,overal LT-warmte,43425.5097847792
BU05990111,LTHP0001,overal LT-warmte,6029.231031775401
BU06220704,LTHP0001,overal LT-warmte,8676.704058449055
BU06030224,LTHP0001,overal LT-warmte,12570.301129084934
BU05050102,LTHP0001,overal LT-warmte,22228.04956732883
BU06031083,LTHP0001,overal LT-warmte,10495.40077682606
BU15810008,LTHP0001,overal LT-warmte,59708.9823247316
BU19630150,LTHP0001,overal LT-warmte,17935.84121693952
BU05050504,LTHP0001,overal LT-warmte,23907.511805469294
BU03101002,LTHP0001,overal LT-warmte,52579.35453382756
BU06420605,LTHP0001,overal LT-warmte,20396.899879219076
BU05990457,LTHP0001,overal LT-warmte,3848.526162524681
BU16212833,LTHP0001,overal LT-warmte,1088.7574982765927
BU19311203,LTHP0001,overal LT-warmte,27410.72890873526
BU04730201,LTHP0001,overal LT-warmte,44912.89115501203
BU05050603,LTHP0001,overal LT-warmte,23381.94647080734
BU06100102,LTHP0001,overal LT-warmte,24854.281478086483
BU07153100,LTHP0001,overal LT-warmte,87402.50418902961
BU05032301,LTHP0001,overal LT-warmte,7525.722999536342
BU05990321,LTHP0001,overal LT-warmte,7224.724349812844
BU05990535,LTHP0001,overal LT-warmte,4321.488039254742
BU05050909,LTHP0001,overal LT-warmte,26228.61258835821
BU17830608,LTHP0001,overal LT-warmte,14111.77900296507
BU03211124,LTHP0001,overal LT-warmte,49206.61857676187
BU05180476,LTHP0001,overal LT-warmte,17551.529460826358
BU05050906,LTHP0001,overal LT-warmte,25808.129474849833
BU19303102,LTHP0001,overal LT-warmte,21968.1360088325
BU03100903,LTHP0001,overal LT-warmte,50288.91229557837
BU06541301,LTHP0001,overal LT-warmte,69033.7517776927
BU16212231,LTHP0001,overal LT-warmte,4229.903656016707
BU03072005,LTHP0001,overal LT-warmte,68024.41833836789
BU06320801,LTHP0001,overal LT-warmte,30104.29210553306
BU19310004,LTHP0001,overal LT-warmte,16782.528163226278
BU04891634,LTHP0001,overal LT-warmte,14145.500717265002
BU06420602,LTHP0001,overal LT-warmte,20624.540473144745
BU19301505,LTHP0001,overal LT-warmte,16520.732873985195
BU06060903,LTHP0001,overal LT-warmte,7181.676267871751
BU03440124,LTHP0001,overal LT-warmte,44844.248997548464
BU05300301,LTHP0001,overal LT-warmte,27458.05639721138
BU05051906,LTHP0001,overal LT-warmte,22427.375773661686
BU16213251,LTHP0001,overal LT-warmte,6313.030506899893
BU19301403,LTHP0001,overal LT-warmte,17526.539866197476
BU19301704,LTHP0001,overal LT-warmte,16757.569663685605
BU05990328,LTHP0001,overal LT-warmte,6889.0354367734235
BU07180406,LTHP0001,overal LT-warmte,82420.27998824108
BU03130005,LTHP0001,overal LT-warmte,68977.46704469297
BU07360103,LTHP0001,overal LT-warmte,37253.34331242896
BU06420606,LTHP0001,overal LT-warmte,20165.97366940579
BU06420403,LTHP0001,overal LT-warmte,19829.3668978125
BU19310600,LTHP0001,overal LT-warmte,24062.574250676986
BU03071902,LTHP0001,overal LT-warmte,66915.14782062017
BU16211311,LTHP0001,overal LT-warmte,2829.4917985744432
BU05050109,LTHP0001,overal LT-warmte,22556.034574355188
BU04890513,LTHP0001,overal LT-warmte,15110.900218985627
BU18920206,LTHP0001,overal LT-warmte,8840.021662017078
BU05970400,LTHP0001,overal LT-warmte,16162.24354198037
BU19301409,LTHP0001,overal LT-warmte,17252.54705166315
